# File;RA;Decl;z_spec;SN_UV;M_UV;O3Hb_EW;Beta_UV;err_Beta_UV;DLya;err_DLya;SFR;err_SFR;Xi_ion;err_Xi_ion;O_32;err_O_32;OII_3727;err_OII_3727;NeIII_3870;err_NeIII_3870;HeI_3889;err_HeI_3889;Hdelta;err_Hdelta;Hgamma;err_Hgamma;Hbeta;err_Hbeta;OIII_4960;err_OIII_4960;OIII_5008;err_OIII_5008;Halpha;err_Halpha;SII_6725;err_SII_6725
jades-gdn-v2_prism-clear_1181_73449.spec.fits;189.2064092;62.177142;5.794256;7.745735733555701;-18.39077579893614;1169.9434684239156;-1.6923767676451165;0.4445915633092159;84.12860595556937;24.673419930531725;0.9563769344089137;0.8804742177247782;1.2677748927785582e+25;1.1671581222943303e+25;4.204585669435791;2.695362679157936;36.288006;22.906105;-11.124374;29.172958;35.179955;28.194525;-1.5354869;18.77861;2.1697707;17.668228;15.844192;14.58672;41.98566;14.143558;152.57603;17.056353;86.64915;21.499939;-35.565422;19.768927
uncover-v2_prism-clear_2561_23608.spec.fits;3.542812607523306;-30.3806461406399;5.794936;65.88550356339798;-20.44562342768987;2634.5323487962214;-1.8230332738279134;0.011760515150503296;41.62916156915652;3.3785177344142263;44.614753150666644;1.5675489155207403;8.911534570681808e+25;3.1310867740818423e+24;19.523849506530766;3.600946327498118;183.65076;33.80474;159.8508;39.73397;216.84381;39.69932;199.5413;31.434063;291.8666;33.72204;738.92596;25.962322;1139.889;27.119377;3585.5698;41.7292;2752.8938;36.342907;30.98374;23.211777
uncover-v2_prism-clear_2561_48512.spec.fits;3.574890840384879;-30.33753239990904;5.796295;40.52051437497655;-18.911389155499695;186.65200230419663;-2.187892629169004;0.011452674190709588;56.187220112866115;4.616542132840542;0.7109946159912401;0.3960812509606982;5.83490813257737e+24;3.250513661302423e+24;13.653286116336293;34.43268944415615;4.210913;10.607801;-8.016426;13.040007;17.988596;13.518702;-11.460135;9.482259;-2.2909718;9.7692795;11.769332;6.5564656;16.809126;6.504286;57.4928;6.846143;43.62258;8.419545;4.437512;8.272208
jades-gds-wide-v2_prism-clear_1180_9842.spec.fits;53.154087;-27.76606199999998;5.796295;7.905616426371202;-18.726911655914584;2532.3048661071953;-3.571830208888719;0.524143393717957;133.70229524405744;14.666375252104892;2.0085616689507484;1.0658820166749545;1.9536370410778004e+25;1.0367352027994702e+25;5.571444058781214;3.4303063849333117;59.375637;36.33841;32.19697;39.888912;-19.441484;38.44394;17.0884;26.253088;60.209396;24.912775;33.248394;17.643902;110.616005;17.702196;330.80804;22.252235;226.90334;24.146801;-22.572668;20.987858
gds-deep-v2_prism-clear_1210_9842.spec.fits;53.154087;-27.76606199999998;5.803095;83.25004511632049;-19.66989812257576;1800.6795877464597;-2.160776326981929;0.04587715225985255;68.04020777860909;1.8575666606693537;9.51083991634013;0.297252081264394;3.881351686630327e+25;1.2130788417411423e+24;8.623386510286167;0.6112059614856935;106.03027;7.353068;70.331055;8.548562;46.44625;8.60891;32.180996;5.6059346;66.2973;6.0922956;157.00726;4.9071097;343.56415;7.1845446;914.34;13.38814;501.60352;8.874592;17.362429;4.622564
rubies-uds2-v2_prism-clear_4233_59422.spec.fits;34.2856522;-5.210534100000019;5.81603;10.962454723823653;-19.32924966502146;103.94429455269416;-1.598656595876959;0.32409362679292686;73.90187997031472;16.149604699214578;-2.486039805455683;2.4289125894402237;-1.388454284452419e+25;1.3565487101082605e+25;1.2079686748220062;0.6242607048226887;81.16155;36.847336;29.934155;52.55934;-24.529724;88.66745;3.9289973;32.466507;109.698586;34.42992;-40.828133;39.889935;69.53537;24.423225;98.04061;24.204586;153.75874;29.622694;44.523705;30.531868
gds-deep-v2_prism-clear_1210_5113.spec.fits;53.1673026;-27.8028703;5.818078;39.887534293023776;-18.03515306903254;7163.179080673469;-2.439635607081145;0.0012392862000836723;89.24440473820863;4.866899918269599;2.5095515883896633;0.14918675216149563;4.615919997391306e+25;2.7440524268719784e+24;15.400782710896241;7.154018407184618;9.029132;4.188337;6.825966;4.750798;6.0809965;4.8810997;10.071403;3.2536986;18.488451;3.4190094;41.180527;2.4480824;46.808556;2.526869;139.0557;3.4258027;128.26022;4.1087646;-0.29856175;3.423672
gds-deep-v2_prism-clear_1210_56849.spec.fits;53.11351129999999;-27.77283610000001;5.820806;44.45195592759106;-18.449657282454844;3144.4191492911536;-2.6495813546824647;0.09065529636382579;-52.36086401073451;3.620349473959996;3.7253252572975426;0.17026937249333363;4.677616973824177e+25;2.137947298258139e+24;19.4361549305846;8.184163589495872;10.013052;4.211285;-3.9974182;4.8022833;25.018257;4.845191;14.426704;3.3714395;22.63449;3.490574;61.064163;2.790993;66.321075;2.7313974;194.61523;3.9915466;189.13998;4.586077;6.2551413;3.4368975
gds-egami-ddt-v2_prism-clear_6541_196541.spec.fits;53.171625;-27.82086299999997;5.82558;58.518505329031875;-19.835994898861983;419.1413740663797;-2.5196915486796487;0.06563463921312761;59.55600226613936;2.5310859424389687;2.7156262989561237;0.39856147561411814;9.510326328703898e+24;1.3957920854563305e+24;2.1347675352931645;0.22637789746477738;124.09131;12.534769;27.422981;15.429494;13.156537;15.354527;-7.732635;9.559221;23.734592;9.176004;44.428745;6.520627;92.33205;6.877901;264.9061;8.549837;176.23892;10.040736;30.160181;9.40806
jades-gds-wide-v2_prism-clear_1180_13638.spec.fits;53.141967;-27.75522999999998;5.828996;39.41445858147084;-19.91015137424081;1205.4330241224334;-2.067780577547105;0.0946600978216215;48.84518971705362;4.027855318214811;5.4557942162487265;0.7934737230962013;1.7845174711648283e+25;2.5953466455136203e+24;12.636388012357516;6.615863895926356;38.346222;20.028828;38.500496;23.942533;-7.937634;23.468521;54.233025;18.851887;50.261295;16.643667;89.13738;12.963863;164.11949;14.208077;484.55774;17.457153;414.1601;19.28829;18.601843;15.628588
gds-udeep-v2_prism-clear_3215_201127.spec.fits;53.1668527;-27.80412530000001;5.83378;64.06589654929712;-18.650768101673034;690.6041897749122;-2.0037819824739542;0.0007655268185380289;62.95904806350584;3.699545717635781;3.3490903142575617;0.1831781384078042;3.49416163870163e+25;1.9111279906323357e+24;2.481222872483111;0.12221936568065113;116.45924;5.4941797;38.278008;6.3330393;2.6468544;6.1589456;13.800631;4.1729794;28.914682;4.367874;54.613506;2.9870799;95.30812;3.126068;288.96133;4.093344;229.94485;4.110025;30.282541;3.5029619
uncover-v2_prism-clear_2561_35738.spec.fits;3.613165668447987;-30.36217977922291;5.843352;21.403548653994754;-18.161104817218366;2834.8259741717216;-2.306595615930041;0.17893743333384193;30.280742696209984;7.255857205089397;2.002682010293257;0.2591309148665332;3.2801480237391718e+25;4.244247234061472e+24;9.422326013534722;4.340896311578784;15.610812;7.1727834;2.3421957;8.233381;17.80089;8.383019;-0.0058645266;5.687848;10.362108;6.0713286;32.533386;4.209558;54.624233;4.310913;147.09016;4.944267;100.50325;6.027266;8.19365;5.7451673
jades-gds-wide2-v2_prism-clear_1180_5909.spec.fits;53.18395;-27.80759699999999;5.86185;20.226997051156935;-18.876559751995316;437.2786274838419;-1.477960439790289;0.16972511629115608;52.79484694047743;7.975359514518277;2.588546864629671;0.6088651785142026;2.1935902352132347e+25;5.159654354340596e+24;4.415614943423233;1.7780742114902746;35.922077;14.25393;3.0208764;16.521608;31.821455;16.754053;13.10194;11.560092;4.145568;11.86548;41.742767;9.818527;58.90299;10.343941;158.61806;10.872938;108.72012;15.263485;-16.560932;14.414776
jades-gds-wide-v2_prism-clear_1180_9696.spec.fits;53.17752;-27.80252000000002;5.86254;28.569657198196314;-19.122507886781847;1301.049028493823;-2.813509366048476;0.010971735554952872;56.546122052495306;5.427051599342151;5.212601670109707;0.614833712227624;3.521881643726932e+25;4.1541090266991033e+24;5.957076916828486;2.002091534309331;45.54985;15.153208;-22.216494;16.958466;56.731823;17.215178;-6.2427783;12.614013;20.681747;12.57864;84.03513;9.912062;96.99909;11.022697;271.34396;12.963854;211.97044;16.132797;17.537928;14.030749
jades-gdn2-v2_prism-clear_1181_978.spec.fits;189.1284211;62.262772;5.87353;18.85005929205343;-18.976948797401246;1003.8883368516615;-1.9993819811569022;0.19817955136617765;33.43793026892393;9.549399245034724;3.127356877307568;0.6615539286704126;2.4161355607331056e+25;5.111037963084625e+24;4.637300710242058;1.0279648879194232;68.930725;15.010293;31.946056;19.337452;24.126925;20.352127;-4.384839;12.502432;35.45192;12.964104;50.198708;10.61892;96.39302;11.027041;319.6525;13.256685;165.21736;15.621659;22.802315;14.780412
jades-gdn2-v2_prism-clear_1181_978.spec.fits;189.1284211;62.262772;5.87353;18.85005929205343;-18.976948797401246;1003.8883368516615;-1.9993819811569022;0.19817955136617765;33.43793026892393;9.549399245034724;3.127356877307568;0.6615539286704126;2.4161355607331056e+25;5.111037963084625e+24;4.637300710242058;1.0279648879194232;68.930725;15.010293;31.946056;19.337452;24.126925;20.352127;-4.384839;12.502432;35.45192;12.964104;50.198708;10.61892;96.39302;11.027041;319.6525;13.256685;165.21736;15.621659;22.802315;14.780412
jades-gdn2-v2_prism-clear_1181_978.spec.fits;189.1284211;62.262772;5.87353;18.85005929205343;-18.976948797401246;1003.8883368516615;-1.9993819811569022;0.19817955136617765;33.43793026892393;9.549399245034724;3.127356877307568;0.6615539286704126;2.4161355607331056e+25;5.111037963084625e+24;4.637300710242058;1.0279648879194232;68.930725;15.010293;31.946056;19.337452;24.126925;20.352127;-4.384839;12.502432;35.45192;12.964104;50.198708;10.61892;96.39302;11.027041;319.6525;13.256685;165.21736;15.621659;22.802315;14.780412
ceers-v2_prism-clear_1345_1677.spec.fits;215.1887384;53.0643782;5.875591;91.13370370801753;-20.56055529474341;418.41567364899976;-1.8032709645122789;0.0036740759387117027;47.9084542464087;2.3032245639798004;7.657247713473891;0.9119111554065923;1.3758590720327985e+25;1.6385276838391122e+24;3.48769959056757;0.51480139086925;179.22127;25.638922;41.145214;28.055754;24.51518;29.13341;0.9969514;19.775883;5.7699594;18.91483;122.809944;14.625589;229.88223;17.315845;625.06995;22.725264;433.4851;24.72631;56.91799;22.217487
jades-gdn-v2_prism-clear_1181_38147.spec.fits;189.2706763;62.1484185;5.878342;36.22300137535229;-19.87760476030323;1463.6454395550556;-1.6638300651664746;0.004562173840930974;62.381120174341966;6.010047679206492;25.421400238270284;1.3449088441053976;8.56802918258755e+25;4.532881004275945e+24;10.670063774406882;1.6458162550747946;178.0338;27.187284;104.6579;31.742685;133.84311;30.886438;99.18294;20.07235;111.02741;23.315628;407.2749;21.546713;666.4868;26.557617;1899.632;41.26937;3440.2566;58.04193;-37.89861;23.603605
borg-0314m6712-v2_prism-clear_1747_1257.spec.fits;48.375641;-67.20326999999997;5.88936;15.879875813139241;-19.193833077699722;588.0905073911075;-2.2143717755249703;0.228072039520021;40.37731952552795;11.632025574241496;-0.24629724164429911;1.8377386424918412;-1.5582950454878402e+24;1.1627166436692695e+25;5.7526811482055695;5.734619600161129;31.260674;30.82574;64.851326;40.13403;-61.309536;38.52612;83.82353;46.64337;-29.785118;35.843243;-3.9287736;29.314413;69.330055;27.825403;179.83269;26.284628;159.3964;29.874758;41.400284;27.202532
gds-deep-v2_prism-clear_1210_9414.spec.fits;53.17655;-27.77110599999998;5.892112;31.935458106077242;-18.81844203680794;3325.784781210752;-2.403077381792678;0.1221393408110792;-84.0967419580977;5.350498876308809;3.8479655629558716;0.2926403352807711;3.4401528153761992e+25;2.616259051277598e+24;19.939142274377108;9.398294165335923;15.660789;7.373366;20.452168;8.602906;19.177988;8.608357;10.228713;6.245882;15.741355;6.5445747;61.31362;4.6629415;116.10136;5.3551817;312.2627;6.9906774;224.1361;7.6938295;13.500128;6.070293
jades-gds-wide2-v2_prism-clear_1180_13347.spec.fits;53.2029877;-27.7761337;5.89349;28.50792815466504;-19.304764368686293;978.5624843149117;-1.4070469434755022;0.12065197919454765;46.88925809430995;7.1769476819058555;5.138425693966465;0.6720865592220193;2.935267635444933e+25;3.839218552519585e+24;3.9356563746683477;0.48569170480572865;156.8662;18.87189;47.309185;23.240337;-5.2785363;20.67212;26.136139;13.250226;18.806059;15.130477;81.83136;10.703231;212.81635;12.755725;617.37146;16.976023;379.60632;16.783575;63.73879;14.676535
jades-gds-wide2-v2_prism-clear_b322.spec.fits;53.15431618110732;-27.75654354477018;5.89418;7.633737372427323;-18.577501435475195;-2286.5285936833675;-1.9016044266110184;0.4783134346053928;-162.7898571271657;25.39624321014759;5.357873194158463;1.0822005764005973;5.980193402657431e+25;1.2078988271687554e+25;-14.623109002176202;-32.665168440994975;-15.176908;33.874767;17.60123;37.641747;-7.906537;35.71984;-38.8411;25.015873;3.1745844;25.482138;85.302925;17.229761;69.487785;18.840502;221.93358;19.956799;112.60851;28.196314;13.986703;25.587849
jades-gds-wide2-v2_prism-clear_1180_9698.spec.fits;53.140774;-27.80218100000002;5.91351;37.14088921041027;-19.4093757666795;2013.310185419563;-2.1857465743591886;0.10467160984511005;35.58530656130521;4.527415535742364;8.909071979652383;0.5526774966588498;4.621740252703801e+25;2.867113251420202e+24;33.76407895746622;20.8104330802066;18.464169;11.371875;60.862415;14.297711;2.4159544;13.789504;23.446335;9.519621;89.065094;10.891283;140.76628;8.732487;262.70956;10.151374;623.42566;14.834657;651.2008;17.715645;15.286949;12.492228
macsj0647-v2_prism-clear_1433_1944.spec.fits;101.986107;70.214346;5.915585;38.287395339144204;-20.105369337498683;1618.4918990945812;-1.2068196869177163;0.08507161990516623;77.92130317810437;5.158247611759515;35.54219032508809;1.4015549143614008;9.712249398397436e+25;3.8298852010307966e+24;4.883731940137187;0.21626986543849785;771.39844;31.793472;221.35715;33.63419;150.01862;32.97115;136.12848;23.187809;212.95651;23.810078;561.1206;22.12698;1305.0692;32.294136;3767.3032;61.018917;3121.273;50.483864;62.86603;22.656418
jades-gds-wide-v2_prism-clear_1180_9860.spec.fits;53.167726;-27.76816200000002;5.916969;9.983776683093959;-18.51209239141421;647.5484059564238;-3.249277026842198;0.4264219659546347;61.83039778845384;12.346591164272692;0.7488135235849817;0.7415584411644217;8.876874817479656e+24;8.79086881410317e+24;-4.708406455248622;-8.679547799433049;-10.448304;19.046646;23.51505;23.777359;-17.017523;22.3005;0.40074116;15.712114;1.1815852;18.321028;11.815431;11.700954;30.89719;12.383766;49.194862;13.478319;61.73979;16.708467;-7.1941757;17.932312
macsj0647-v2_prism-clear_1433_3887.spec.fits;101.909231;70.247705;5.91766;28.985834842038212;-19.30637999250911;2997.18378758135;-2.7450927684758093;0.14305171545333625;-27.11909210389203;5.618890450661033;4.146357149882603;0.7294054403282086;2.3650377845019357e+25;4.1604506419480234e+24;8.02635215484979;3.886423038234076;31.695852;15.257166;-35.6568;17.829008;71.38463;17.918507;-1.6110371;12.373288;31.164145;13.216201;65.407074;11.50607;69.50257;13.018673;254.40207;13.336812;226.30281;15.375703;23.114859;14.300396
jades-gds-wide-v2_prism-clear_1180_13620.spec.fits;53.12259000000001;-27.76056899999998;5.919044;22.77016516781824;-18.625010484265868;351.43455945647986;-1.8234837176741587;0.019374607380663628;39.521697936947454;10.889223215092658;3.7614362284987712;0.7938588892502864;4.018582441443345e+25;8.481301288997673e+24;11.584850714416696;14.804369769264323;15.083774;19.245522;-24.389536;21.961256;43.440838;24.417683;-1.2028853;14.358482;18.716112;16.882227;59.302864;12.515992;70.73272;12.179613;174.74327;12.484605;151.58875;14.750373;-1.8493038;14.1317625
jades-gds-wide-v2_prism-clear_1180_13651.spec.fits;53.1498652;-27.7528312;5.919044;34.86948872759725;-19.81638212737124;353.7129349083486;-1.9485135643881228;0.1063244786402497;54.12068191581996;4.431033323214293;2.72805405163974;0.7309649726126296;9.727998450900809e+24;2.60655617030914e+24;4.3869921885795975;0.9945491513651253;79.6014;17.723688;36.49372;22.095818;14.86543;22.032782;-15.763666;14.120009;47.17043;15.86174;43.010544;11.5244055;112.99224;12.059219;349.21072;14.89493;256.74557;17.601294;29.62003;16.100498
gds-deep-v2_prism-clear_1210_13620.spec.fits;53.12259000000001;-27.76056899999998;5.920428;118.57554772264805;-19.935218135320063;509.72414711922437;-2.5975461347284985;0.03362658259872533;33.819559630020564;1.2012140241824918;2.529091934916429;0.20778350746408092;8.083524061614736e+24;6.64120967294178e+23;4.141467276664236;0.45680468119999773;53.6177;5.793321;26.604242;6.5604014;-7.573313;6.53186;4.0039034;4.136069;17.93804;4.1214833;39.852043;3.2741385;83.20841;3.5878205;222.05595;4.9235387;149.39659;4.9590287;16.317072;4.208897
jades-gds-wide-v2_prism-clear_1180_16431.spec.fits;53.1054726;-27.76114669999998;5.923197;51.419953641334885;-20.662860732166124;1617.3924272269012;-2.2421303580091383;0.07619536448843656;74.61273596505414;2.951055385507927;18.069506456503436;1.3375375989782219;2.9547814955320083e+25;2.187182785845676e+24;11.615974780183713;2.276649250855796;143.5062;27.960905;101.643005;34.145798;83.6446;31.28628;109.31253;21.389778;122.30823;25.115894;284.4201;21.053291;532.97815;23.506292;1666.9644;35.36902;927.599;30.61009;-4.5102215;21.022346
macsj0647-v2_prism-clear_1433_4681.spec.fits;101.998053;70.258364;5.924582;62.87601486928306;-19.44845266027518;1498.371396280671;-2.3183963831327947;0.03575993476282985;19.408384949049786;3.9247841142256874;6.39972826880153;0.5648071676490697;3.2026084343602874e+25;2.8264578165266345e+24;19.21619800299339;11.227396915679234;21.669733;12.643467;12.093869;16.596605;30.756659;16.240486;15.206407;10.58013;54.562828;11.135224;100.67915;8.885425;131.80896;10.250205;416.40988;12.769286;346.183;15.310439;6.773153;12.967649
gds-deep-v2_prism-clear_1210_13704.spec.fits;53.126535;-27.81809229999999;5.92943;64.52381634035245;-18.941642976099008;1082.5342055551466;-2.2615259619952135;0.061314109942475534;44.055397656772;2.2533103415214844;6.097189753982195;0.22807742831917777;4.866266547997898e+25;1.8203231399483918e+24;12.488030487844535;1.6993407219419723;33.82594;4.562738;28.820127;5.360094;19.19329;5.353659;17.272156;3.5600712;33.773117;3.9784214;95.73751;3.5812507;162.53537;4.5039744;422.41937;7.5816174;564.6731;9.64952;-3.2438405;4.409231
uncover-v2_prism-clear_2561_51076.spec.fits;3.553695099646515;-30.33005478898781;5.92943;27.449499773127403;-19.035469267958568;317.5171109312021;-2.038483675610558;0.13967291674842897;40.938326668606855;5.395559910510046;0.6863257184997695;0.5756976313442819;5.024188661533683e+24;4.214345221091567e+24;1.9743942461065858;0.3791678766085899;67.65784;12.259549;-0.88166195;14.080839;23.764975;14.023282;-6.916807;9.565538;-12.394186;11.6231;10.776623;9.039551;60.17011;8.264134;133.58325;8.498258;103.88924;12.102811;5.080336;11.030573
jades-gds-wide-v2_prism-clear_1180_9697.spec.fits;53.130437;-27.80236100000002;5.932896;20.125038617912626;-19.310246437747722;2488.0780124207836;-2.1760872323492784;0.19513999432579673;39.754718352604286;7.71802554149312;5.837815159586682;0.8631814552963408;3.317990496266468e+25;4.90599271633926e+24;8.05906701678343;2.680500465482987;65.8447;21.77309;57.87153;23.963242;-5.3827786;23.652725;6.553335;15.393792;64.7721;18.229145;91.54043;13.535201;185.8483;14.778698;530.64685;19.00273;353.4579;19.833801;-1.2437414;16.951164
gds-udeep-v2_prism-clear_3215_99671.spec.fits;53.1266432;-27.81773129999999;5.9329;46.333571107635166;-18.214767210927782;1750.3342901239018;-2.1455011249953038;0.08311809208060429;63.98401280880826;3.205180866932281;2.3267093032622004;0.13131934684348637;3.6270923623765926e+25;2.0471289614928588e+24;14.159207285122436;3.614810050420611;11.937205;3.041241;7.581539;3.592886;13.510003;3.6305325;9.194548;2.4345975;9.516247;2.5577064;36.484135;2.0591626;57.644726;2.2103045;169.02136;2.7725947;111.23527;3.3750942;9.180451;3.176252
gds-egami-ddt-v2_prism-clear_6541_114613.spec.fits;53.139303;-27.79586599999999;5.9329;10.46773169112993;-17.0997848494993;665.7264405948449;-0.5937006136445748;0.30845234466144333;-75.19822897633868;21.84527514375069;2.011686312024893;0.3378782785269828;8.757289238303383e+25;1.4708544740370067e+25;3.8551800868471897;0.752642746777202;42.49533;8.110803;-5.5918517;12.546768;32.5526;11.546461;5.1059937;6.4913545;13.717911;6.2091928;31.544394;5.298125;50.90689;5.4056063;163.82715;6.7259088;127.0582;7.1390452;16.60549;6.2374487
gds-udeep-v2_prism-clear_3215_200277.spec.fits;53.1096912;-27.80761269999999;5.94053;46.00577709566624;-17.723944313296727;1541.6479433126867;-2.137287412404134;0.0019680969901653762;80.51856508612758;4.5241896513191415;1.545019317656655;0.12010238792607349;3.785119205737486e+25;2.942370040287998e+24;3.2139077331104584;0.27645474372029943;37.629425;3.160861;4.735863;3.5489264;5.6859326;3.5914721;3.0891366;2.3804004;7.395972;2.4269302;24.154537;1.8776578;39.280144;1.8978131;120.9375;2.240409;80.90186;2.9123938;3.8400078;2.7610931
gds-deep-v2_prism-clear_1210_13176.spec.fits;53.1217594;-27.79763279999998;5.94122;136.16397378245713;-19.88286536720311;2706.635216863894;-2.2788788140750262;0.02786732891950477;44.09370675008747;1.0487991895967215;13.275769821304905;0.29311357388455533;4.452838457783547e+25;9.831349984668817e+23;34.66236487884844;4.903029644280745;31.339838;4.4096446;59.957924;5.7203484;52.70962;5.608706;57.88623;3.917438;86.370415;4.3223624;207.49484;4.581245;379.1967;7.58849;1086.3129;15.7707;506.91;8.491556;10.9731865;3.143761
jades-gds-wide2-v2_prism-clear_1180_13612.spec.fits;53.145064;-27.76278300000001;5.94122;32.944749410875716;-19.873884172249085;337.68062386727405;-2.461805153920426;0.1259311437555938;57.06215064075862;4.413314605809364;1.5815211345675417;0.7961754565860859;5.348656454136634e+24;2.692641218265354e+24;3.190632038116127;1.296908542222764;57.234776;22.819323;15.630603;26.706713;18.22161;26.808308;-8.098815;16.857344;24.293562;17.038181;24.718527;12.443896;72.11403;13.812256;182.61511;14.450675;152.80652;21.430561;35.57872;19.948748
jades-gds-wide2-v2_prism-clear_1180_4396.spec.fits;53.13838029999999;-27.7787634;5.94122;20.77941889377983;-19.09120744052067;694.8598805397321;-2.3819497117573367;0.194358190171955;39.531735615220974;6.997808715416346;1.4111107149556346;0.6523850569797469;9.812992936742416e+24;4.536745337079969e+24;7.191135417210896;3.8355346440390603;33.552803;17.81433;32.235153;20.736877;3.3014903;20.832685;8.578946;13.7574005;1.0358174;13.955833;22.055082;10.196511;92.31972;10.835978;241.28275;12.284742;172.92035;16.364956;2.9321516;15.906343
gds-egami-ddt-v2_prism-clear_6541_89635.spec.fits;53.12805199999999;-27.82916699999998;5.9433;43.586054813636345;-19.050578124016432;2026.08773925943;-1.937577057764584;0.08484445837872254;17.626875733784697;3.8174956565628966;9.070935597960117;0.33025164891543207;6.5485358106486495e+25;2.3841694454702278e+24;8.355016150588302;0.7445469503727274;87.87296;7.70799;84.08414;8.804032;27.136946;8.578273;40.219494;5.7650027;74.71634;6.0484824;141.65973;5.157501;289.825;6.7201715;734.18;11.536585;647.7871;11.109624;9.261304;6.0661817
gds-deep-v2_prism-clear_1210_13618.spec.fits;53.119112;-27.76080200000001;5.948165;134.95135444392233;-19.718112460525006;207.2506366788929;-1.8777630906823286;0.026932786371894963;53.2636958359885;1.1216683171156252;2.1382261862881586;0.19484944946232718;8.347031118292926e+24;7.606372181175345e+23;2.7186186632945293;0.21039219445290447;67.2175;4.9337187;22.419504;5.4453955;-3.9982672;5.35188;-0.010669256;3.7929037;-2.4790206;3.8314195;33.328995;3.0371606;63.516357;3.288886;182.73875;4.4823365;129.7469;4.4278703;10.228082;3.5130274
jades-gds-wide-v2_prism-clear_1180_13618.spec.fits;53.119112;-27.76080200000001;5.953726;39.776072101361024;-19.80208152968943;150.85688305809003;-1.929812880377194;0.0025612061321237346;79.49844343364484;5.6970384412635156;3.5102580320546015;1.0148965032343857;1.2683228091350503e+25;3.6670135705384335e+24;1.9066383247223886;0.6334177574064421;83.3629;26.180826;-34.427708;30.952208;53.467678;29.14355;4.568285;18.626469;-36.342278;24.247732;54.596474;15.785099;21.3345;15.367164;158.9429;17.218319;165.83383;27.72612;-8.04225;18.98909
gds-udeep-v2_prism-clear_3215_30080593.spec.fits;53.1488457;-27.80969620000002;5.95999;16.036342135692202;-17.622494824483205;6606.382092503007;-2.755109415861198;0.26784529999387063;51.90999370509447;8.452363928045976;1.448683956655827;0.20308593362578997;3.896719040839054e+25;5.462674041845572e+24;-17.261648261998893;-20.017518182671633;-4.2994075;4.9820056;3.4263928;6.199724;4.598813;5.9791713;-3.7039535;4.083163;4.73366;4.3100452;22.476986;3.15097;30.396656;3.2235782;74.21486;3.3657713;79.529335;5.4733105;-4.776116;5.1088223
gds-deep-v2_prism-clear_1210_9880.spec.fits;53.160634;-27.77160400000002;5.9802;58.049062198955944;-18.921929497826778;2005.8975674049452;-2.533859351209045;0.07006754761000086;24.58956541705382;2.62665432191043;3.5181454538229695;0.20280013579204245;2.8593371352732234e+25;1.6482375925603734e+24;35.308469367019164;27.373347184691806;6.0965843;4.724593;18.13196;5.549915;16.618355;5.3341064;18.99418;3.620624;25.91588;3.8948514;54.157993;3.1218858;79.26093;3.2646017;215.26106;4.6848774;162.47543;4.8453956;0.2631906;3.663999
jades-gds-wide-v2_prism-clear_1180_9735.spec.fits;53.19938;-27.79627399999998;5.985088;20.091330150238427;-20.14913473450767;178.7008434253083;-1.7631751674002814;0.17638249859080382;55.146540047566916;8.83090165256148;1.325649815998228;1.4340229379098817;3.479351416314902e+24;3.763791673963068e+24;1.7760026456501319;0.49315490331874046;166.09906;43.753918;63.509335;52.801746;79.752335;52.056652;23.263987;32.306175;40.39795;31.135628;20.36823;22.033352;99.43872;24.31757;294.99237;25.909054;233.67807;32.98267;15.098293;32.006886
jades-gds-wide-v2_prism-clear_1180_14133.spec.fits;53.17264;-27.76705800000002;5.986485;16.15337735570392;-19.22399094118922;655.3978660227567;-2.178065042742656;0.00023737105081335518;98.14156252524732;7.8575471051236505;4.298982210114602;0.8407730206919811;2.645407888893196e+25;5.173753863121562e+24;3.6488322518351173;0.7309217612406596;106.33243;20.702595;53.06102;22.096365;-15.55869;22.615026;11.737388;16.034462;26.680563;16.544468;66.01683;12.911235;119.61529;14.896128;387.9892;18.280285;311.60074;25.813965;47.02276;22.706223
gds-egami-ddt-v2_prism-clear_6541_196770.spec.fits;53.17587;-27.820066;5.98788;33.301267783854016;-19.014226433757116;912.5463659936919;-2.234200281101439;0.11610281424917532;44.169705063287054;4.997817229117778;2.6837431922326336;0.3874665319865561;2.0034280735462468e+25;2.892457556997812e+24;7.277916745943808;2.557225348970732;25.732512;8.992581;33.90741;10.729889;-21.657959;10.772989;-7.326647;7.4392953;11.206122;7.729832;41.190296;5.946866;62.46382;6.200029;187.27908;6.841126;117.2737;9.377932;3.6607456;8.812843
jades-gds-wide2-v2_prism-clear_1180_5240.spec.fits;53.1422719;-27.80683790000001;5.98858;24.123189800463656;-18.957394831668324;436.7376147944218;-2.78582069770132;0.17496043875856904;63.057510301801265;6.263291116481037;1.1352863535206759;0.5700517871694333;8.930398889544417e+24;4.4841460758631444e+24;5.131108735448356;1.9722440648455908;35.19018;13.393744;-7.1128516;15.89963;10.130448;15.68242;-0.46956274;10.914156;14.241102;11.111774;17.419731;8.746823;51.53098;8.700947;180.56464;9.683531;157.30742;14.374714;22.423525;13.291363
uncover-v2_prism-clear_2561_23920.spec.fits;3.572830268654349;-30.38002597737182;5.990679;6.540671163402015;-17.809626341560783;-10161.45026827866;-2.8859035164305475;0.0025912608822315016;109.40800411135385;11.641055122693274;3.507594630030339;0.4104157811889269;7.941128666551423e+25;9.291736557300788e+24;11.204785761609713;9.091300069395977;12.488378;10.114203;14.193044;11.547676;13.841665;11.215904;9.045561;7.7180448;31.05532;8.940979;53.77642;6.2922583;56.6579;6.2891073;139.9296;6.8711996;150.994;9.344961;-1.5027221;8.396893
